W0208 08:28:56.088000 1890552 torch/distributed/run.py:852] 
W0208 08:28:56.088000 1890552 torch/distributed/run.py:852] *****************************************
W0208 08:28:56.088000 1890552 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0208 08:28:56.088000 1890552 torch/distributed/run.py:852] *****************************************
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 63791.70it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 64280.52it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 54471.48it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 17137.09it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 9828.48it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 67923.95it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 17905.25it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 67650.06it/s]
logs/sweep_muon0.017_adam0.004.txt
74
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 391, 392, 393, 783, 784, 785, 1174, 1175, 1176, 1566, 1567, 1568, 1958, 1959, 1960, 2349, 2350, 2351, 2741, 2742, 2743, 3133, 3134, 3135] for warmup
Resetting Model
step:0/4740 val_loss:10.8302 train_time:1ms step_avg:1.01ms
step:1/4740 train_time:100ms step_avg:99.57ms
step:2/4740 train_time:163ms step_avg:81.68ms
step:3/4740 train_time:222ms step_avg:73.85ms
step:4/4740 train_time:307ms step_avg:76.65ms
step:5/4740 train_time:366ms step_avg:73.12ms
step:6/4740 train_time:451ms step_avg:75.15ms
step:7/4740 train_time:510ms step_avg:72.83ms
step:8/4740 train_time:595ms step_avg:74.40ms
step:9/4740 train_time:654ms step_avg:72.64ms
step:10/4740 train_time:739ms step_avg:73.91ms
step:11/4740 train_time:798ms step_avg:72.56ms
step:12/4740 train_time:884ms step_avg:73.66ms
step:13/4740 train_time:943ms step_avg:72.52ms
step:14/4740 train_time:1029ms step_avg:73.52ms
step:15/4740 train_time:1090ms step_avg:72.68ms
step:16/4740 train_time:1177ms step_avg:73.56ms
step:17/4740 train_time:1237ms step_avg:72.74ms
step:18/4740 train_time:1323ms step_avg:73.48ms
step:19/4740 train_time:1382ms step_avg:72.73ms
step:20/4740 train_time:1468ms step_avg:73.41ms
step:21/4740 train_time:1528ms step_avg:72.75ms
step:22/4740 train_time:1614ms step_avg:73.35ms
step:23/4740 train_time:1673ms step_avg:72.73ms
step:24/4740 train_time:1759ms step_avg:73.28ms
step:25/4740 train_time:1818ms step_avg:72.73ms
step:26/4740 train_time:1904ms step_avg:73.22ms
step:27/4740 train_time:1963ms step_avg:72.71ms
step:28/4740 train_time:2049ms step_avg:73.18ms
step:29/4740 train_time:2110ms step_avg:72.75ms
step:30/4740 train_time:2197ms step_avg:73.22ms
step:31/4740 train_time:2256ms step_avg:72.76ms
step:32/4740 train_time:2342ms step_avg:73.19ms
step:33/4740 train_time:2402ms step_avg:72.79ms
step:34/4740 train_time:2488ms step_avg:73.17ms
step:35/4740 train_time:2547ms step_avg:72.78ms
step:36/4740 train_time:2633ms step_avg:73.15ms
step:37/4740 train_time:2692ms step_avg:72.76ms
step:38/4740 train_time:2779ms step_avg:73.13ms
step:39/4740 train_time:2838ms step_avg:72.77ms
step:40/4740 train_time:2924ms step_avg:73.10ms
